5052,0.975
8375,0.975
10955,0.25
4676,0.975
7873,0.975
7514,0.25
12214,0.25
11778,0.975
4887,0.975
10305,0.975
5864,0.25
1317,0.975
10607,0.25
7044,0.25
880,0.25
8057,0.975
8830,0.975
3527,0.975
9742,0.975
8713,0.975
9824,0.25
5067,0.975
7450,0.975
8851,0.25
10189,0.975
478,0.25
5271,0.975
11416,0.975
11541,0.975
11789,0.975
626,0.975
8537,0.25
7767,0.25
11173,0.975
7544,0.975
246,0.25
1924,0.25
922,0.975
6728,0.975
9864,0.25
1576,0.975
9851,0.975
5803,0.25
10224,0.25
635,0.25
2910,0.975
11618,0.25
6737,0.975
7909,0.975
11241,0.975
3312,0.975
848,0.975
2285,0.975
11221,0.25
10973,0.975
12498,0.975
7181,0.975
11510,0.975
11179,0.25
11338,0.25
9465,0.975
3333,0.25
2842,0.975
3915,0.975
11128,0.975
8213,0.975
3835,0.25
8657,0.25
9599,0.975
6812,0.25
3676,0.975
1941,0.975
3253,0.975
3962,0.975
9866,0.975
6952,0.975
10480,0.25
11072,0.25
9769,0.975
6869,0.975
9897,0.25
5506,0.25
1290,0.975
9516,0.975
5562,0.975
12269,0.975
2667,0.25
9998,0.25
2002,0.975
3986,0.975
355,0.975
6353,0.25
12258,0.25
6124,0.25
8569,0.975
5141,0.975
6337,0.25
9314,0.25
2177,0.975
222,0.975
12003,0.25
2480,0.25
4209,0.25
4141,0.975
3693,0.975
10905,0.975
6624,0.25
3306,0.25
5369,0.975
7960,0.25
6430,0.25
7531,0.975
433,0.975
4744,0.975
7036,0.975
10963,0.975
354,0.975
154,0.25
6436,0.975
5942,0.25
1760,0.25
8456,0.25
5770,0.25
12500,0.25
8410,0.25
3656,0.25
7145,0.25
6344,0.25
10043,0.975
8248,0.975
32,0.975
7456,0.25
12299,0.25
821,0.975
7932,0.975
3320,0.25
12335,0.25
7697,0.25
2918,0.25
1114,0.975
3351,0.975
10299,0.25
3821,0.25
6636,0.975
8422,0.975
8251,0.25
5693,0.975
2299,0.25
3690,0.975
10338,0.25
610,0.975
6876,0.975
2880,0.25
969,0.975
9354,0.975
5063,0.975
9027,0.975
7408,0.25
3731,0.25
8996,0.25
9966,0.25
10213,0.25
4005,0.25
8225,0.25
4024,0.975
2426,0.25
9915,0.25
12476,0.975
490,0.975
8869,0.975
12011,0.975
2777,0.975
10663,0.975
8915,0.975
12169,0.25
10874,0.25
4321,0.975
2592,0.25
210,0.25
1296,0.25
6543,0.25
7534,0.975
10010,0.975
10676,0.25
3793,0.975
9538,0.25
10273,0.25
7851,0.25
8559,0.975
1974,0.25
10133,0.25
10374,0.975
1330,0.25
5188,0.975
12399,0.25
920,0.25
387,0.25
9886,0.975
11015,0.975
7376,0.25
5710,0.25
10044,0.25
5841,0.25
6049,0.975
9152,0.975
8190,0.975
4625,0.25
1093,0.975
5329,0.25
10108,0.975
11765,0.975
10113,0.975
7638,0.25
9763,0.25
4084,0.25
11538,0.25
1772,0.25
10274,0.25
9803,0.25
2019,0.25
1651,0.25
12314,0.975
1470,0.975
925,0.25
7195,0.975
8935,0.975
3655,0.975
1765,0.25
183,0.25
7809,0.25
12035,0.975
10013,0.25
8555,0.25
4688,0.25
5047,0.25
10584,0.975
6427,0.25
9912,0.975
3080,0.25
2945,0.975
12409,0.975
4464,0.975
10345,0.975
8247,0.25
3947,0.975
11404,0.25
2516,0.25
11047,0.975
5908,0.975
4732,0.975
1211,0.975
4476,0.25
4630,0.37416505813598633
280,0.975
4804,0.975
9420,0.975
3001,0.975
1480,0.25
11361,0.25
7375,0.975
2853,0.25
5812,0.865311
1842,0.975
9503,0.25
10378,0.25
4663,0.25
4011,0.25
11860,0.25
2850,0.25
8268,0.25
1239,0.25
7458,0.975
3897,0.975
12439,0.975
2098,0.975
12375,0.975
10223,0.25
3617,0.25
74,0.975
5906,0.25
2781,0.25
806,0.975
9737,0.25
1915,0.975
12266,0.975
6295,0.975
7831,0.25
10060,0.975
8267,0.975
484,0.25
5466,0.25
5370,0.975
6682,0.25
1380,0.25
2208,0.25
9588,0.25
6113,0.25
145,0.25
2315,0.572748
3928,0.975
5674,0.25
650,0.975
6530,0.975
5040,0.975
12094,0.975
11482,0.975
10712,0.975
4230,0.975
7445,0.975
4187,0.25
8031,0.975
3901,0.25
8123,0.975
2826,0.975
7868,0.25
9979,0.25
3871,0.25
3493,0.25
9659,0.975
5882,0.975
7443,0.975
7168,0.975
399,0.975
5920,0.25
1920,0.25
3665,0.25
11295,0.25
7070,0.25
1308,0.975
609,0.25
10100,0.975
586,0.25
1742,0.975
10677,0.25
7555,0.975
8766,0.25
553,0.25
1858,0.25
156,0.25
1668,0.25
5768,0.975
5954,0.25
12435,0.975
3830,0.25
6146,0.25
7753,0.25
10728,0.25
5478,0.975
11549,0.25
10577,0.25
11230,0.975
10012,0.25
5017,0.975
5925,0.975
85,0.975
2530,0.25
4870,0.975
7344,0.975
3141,0.975
6121,0.975
351,0.25
7541,0.975
3419,0.975
10111,0.25
4849,0.975
9413,0.975
4156,0.25
7166,0.975
4480,0.975
11022,0.25
7388,0.25
10558,0.975
9732,0.25
4680,0.975
4803,0.975
7130,0.975
8779,0.975
11224,0.975
1031,0.25
11532,0.25
4867,0.975
10684,0.975
9270,0.25
10827,0.25
8322,0.25
2054,0.975
4590,0.975
9096,0.25
2408,0.25
1224,0.975
2721,0.975
1271,0.975
1029,0.25
5617,0.975
4715,0.975
4193,0.25
3095,0.975
10327,0.975
9434,0.25
9809,0.975
12005,0.975
12272,0.25
4960,0.975
558,0.975
6280,0.975
4394,0.25
6511,0.975
6429,0.975
2094,0.975
10296,0.25
10068,0.25
2980,0.25
7307,0.25
7855,0.25
877,0.25
1844,0.25
872,0.25
1988,0.25
233,0.25
12008,0.25
7505,0.975
11807,0.25
7005,0.25
268,0.25
3411,0.25
8755,0.975
7553,0.975
2089,0.25
4442,0.25
6794,0.975
4928,0.25
1821,0.975
9556,0.975
7592,0.25
190,0.975
2194,0.975
1792,0.25
4716,0.25
4312,0.25
3244,0.975
676,0.975
690,0.25
8587,0.25
3992,0.25
9308,0.25
416,0.25
10488,0.975
11547,0.25
3988,0.975
5640,0.975
2007,0.975
903,0.975
6356,0.975
1976,0.25
3315,0.975
5210,0.25
3192,0.975
5209,0.25
10552,0.25
2536,0.25
6243,0.25
10462,0.975
9844,0.975
4115,0.25
6748,0.25
8760,0.25
12389,0.25
8759,0.975
5021,0.975
3890,0.25
5096,0.975
3873,0.25
9868,0.975
9558,0.892872
11497,0.975
103,0.25
8645,0.975
5938,0.975
7781,0.25
12250,0.25
9860,0.25
11061,0.25
4438,0.25
2006,0.25
4877,0.25
4552,0.25
5871,0.25
2493,0.25
1596,0.975
3425,0.975
230,0.25
9894,0.25
10422,0.25
5206,0.25
3434,0.975
5191,0.975
8880,0.975
1706,0.975
9366,0.975
11961,0.975
8453,0.25
9130,0.25
4224,0.975
7199,0.25
8053,0.25
10943,0.25
2079,0.975
27,0.975
5255,0.25
11419,0.975
3409,0.975
2790,0.25
7048,0.25
4824,0.975
6793,0.25
112,0.975
6151,0.975
10181,0.975
8403,0.975
9616,0.975
12356,0.25
5155,0.975
1361,0.25
9684,0.975
4634,0.25
2572,0.25
4656,0.975
5777,0.975
1007,0.975
5465,0.975
8749,0.25
1614,0.25
10921,0.25
8733,0.975
10284,0.975
330,0.25
2876,0.975
5361,0.975
10777,0.975
9709,0.25
128,0.25
9650,0.25
3263,0.25
2406,0.975
7156,0.25
7356,0.25
6241,0.975
1557,0.975
2375,0.25
1734,0.25
11303,0.975
6103,0.975
4122,0.975
7428,0.25
9464,0.25
9509,0.975
11000,0.25
1624,0.25
10774,0.25
6291,0.25
1078,0.25
1643,0.975
9758,0.975
8223,0.975
2510,0.975
5472,0.25
4712,0.25
9778,0.975
9031,0.975
8472,0.25
6480,0.975
12185,0.975
6060,0.25
7524,0.975
6552,0.25
3807,0.975
10115,0.25
2979,0.25
3354,0.975
3413,0.975
4568,0.25
5165,0.975
3585,0.975
7392,0.975
671,0.25
6616,0.25
8397,0.25
10689,0.975
11334,0.975
1694,0.25
1775,0.25
8850,0.975
2357,0.975
11894,0.975
5479,0.975
3827,0.975
970,0.975
11102,0.25
3560,0.25
7693,0.25
11474,0.25
10869,0.975
3470,0.975
10764,0.25
7606,0.975
8769,0.25
342,0.25
9300,0.975
7395,0.975
4181,0.25
10524,0.975
11045,0.25
9835,0.975
11483,0.975
4348,0.25
4922,0.25
5200,0.975
4798,0.25
8034,0.25
9829,0.25
11874,0.975
5108,0.25
9541,0.25
7580,0.975
1724,0.25
9621,0.25
11028,0.25
3324,0.25
7907,0.975
6488,0.25
10930,0.975
8684,0.25
5336,0.975
3776,0.25
7259,0.975
11663,0.975
2153,0.25
5955,0.975
8338,0.25
4643,0.975
3417,0.975
10024,0.975
5144,0.25
1850,0.975
398,0.25
4167,0.25
4586,0.975
8835,0.975
4540,0.25
1861,0.25
1699,0.975
5632,0.25
8776,0.25
2322,0.975
6547,0.25
4755,0.975
2374,0.975
11697,0.975
6545,0.975
4272,0.975
10002,0.25
11840,0.975
1989,0.975
7817,0.975
976,0.25
12100,0.25
5365,0.25
10290,0.975
9801,0.25
613,0.25
1106,0.975
12443,0.975
4251,0.975
1678,0.975
9073,0.975
10678,0.25
7455,0.975
1336,0.25
7833,0.25
4364,0.25
5566,0.25
6199,0.975
5098,0.975
10367,0.975
890,0.975
11272,0.975
531,0.975
7270,0.25
5154,0.25
1831,0.975
7951,0.25
9442,0.25
5712,0.25
7512,0.25
1229,0.25
9648,0.25
255,0.25
8845,0.25
9452,0.25
9092,0.975
7211,0.25
11754,0.25
8712,0.975
3520,0.975
2834,0.975
2393,0.975
2978,0.25
8074,0.975
4131,0.975
9633,0.25
7803,0.975
3972,0.975
6688,0.975
839,0.975
4539,0.975
7914,0.975
11918,0.975
243,0.25
3833,0.975
7794,0.25
8633,0.975
8049,0.975
10926,0.975
2924,0.975
6817,0.25
10989,0.25
1916,0.975
1878,0.975
6665,0.975
1912,0.975
4185,0.25
7213,0.975
2936,0.975
869,0.25
12333,0.975
7829,0.25
11396,0.25
3614,0.25
6194,0.25
2199,0.975
7096,0.975
8366,0.25
1035,0.25
3666,0.25
1108,0.975
10474,0.975
6479,0.25
11132,0.975
11956,0.975
10170,0.25
603,0.25
1589,0.25
9103,0.25
5414,0.975
6098,0.25
11704,0.25
4516,0.975
10933,0.25
1327,0.975
6583,0.975
8206,0.25
4249,0.25
11039,0.25
1268,0.25
7007,0.25
769,0.975
5186,0.25
3678,0.25
471,0.25
4592,0.25
11385,0.975
11401,0.25
11500,0.25
11553,0.975
7698,0.25
4414,0.25
1402,0.975
11025,0.25
9890,0.975
3404,0.25
1299,0.25
6054,0.25
12105,0.25
5513,0.975
8135,0.25
3652,0.25
1922,0.975
4670,0.25
1906,0.975
11076,0.25
4423,0.25
7135,0.975
2066,0.25
6949,0.975
3430,0.975
11864,0.25
7312,0.25
11276,0.25
10161,0.25
10981,0.975
2186,0.975
12206,0.975
10567,0.975
3647,0.25
7459,0.25
11240,0.25
6754,0.975
563,0.25
9861,0.975
4475,0.25
3009,0.975
6034,0.25
7414,0.25
8063,0.25
4010,0.25
6263,0.25
9213,0.25
4021,0.975
8802,0.975
8752,0.25
11314,0.975
11432,0.25
5831,0.975
10287,0.25
8088,0.975
594,0.975
11193,0.975
3780,0.975
7149,0.975
3075,0.975
9818,0.975
9734,0.25
10278,0.25
8940,0.975
4917,0.25
9593,0.25
7399,0.975
6012,0.975
8630,0.975
11630,0.975
8968,0.975
11714,0.25
11777,0.25
11363,0.975
1009,0.975
6362,0.25
1608,0.25
7605,0.25
2227,0.25
3480,0.25
3735,0.975
5170,0.25079613924026489
7183,0.975
2365,0.975
12228,0.975
41,0.975
10993,0.975
7728,0.975
6772,0.975
11865,0.25
773,0.975
9066,0.975
3553,0.25
4469,0.975
12073,0.975
5292,0.975
6757,0.975
544,0.975
6704,0.975
9983,0.975
12351,0.25
10693,0.25
7279,0.975
1741,0.25
2370,0.25
9906,0.25
10049,0.25
1612,0.975
10530,0.25
1638,0.975
10157,0.25
5235,0.975
9987,0.975
8282,0.25
11741,0.25
8626,0.975
3516,0.25
2836,0.25
8160,0.975
2600,0.975
6890,0.25
3022,0.25
8837,0.975
10357,0.975
168,0.25
3467,0.975
6716,0.975
2559,0.975
6484,0.25
1303,0.25
122,0.25
7420,0.975
499,0.975
9953,0.25
9111,0.975
993,0.975
5952,0.975
4259,0.975
1692,0.975
11067,0.25
10265,0.25
4283,0.25
10424,0.25
11845,0.25
2818,0.25
4305,0.25
444,0.25
1243,0.25
3774,0.975
9927,0.25
12262,0.975
1697,0.25
8075,0.975
5425,0.975
4378,0.975
3581,0.25
2231,0.25
4421,0.975
2117,0.975
4311,0.25
9170,0.975
7059,0.975
9504,0.975
591,0.975
3298,0.975
9190,0.975
5685,0.25
3090,0.25
4834,0.975
9718,0.25
6923,0.975
5272,0.25
5643,0.25
6104,0.975
1607,0.25
6508,0.25
12179,0.975
111,0.975
11200,0.25
3204,0.975
7953,0.25
12121,0.25
9594,0.975
7214,0.975
2329,0.25
3275,0.25
7964,0.975
3645,0.975
1628,0.975
6236,0.975
5914,0.25
6218,0.975
5010,0.25
9043,0.25
6133,0.25
6827,0.975
5437,0.975
4258,0.975
709,0.975
9862,0.25
652,0.975
1153,0.25
7032,0.25
42,0.975
3489,0.25
4678,0.25
8573,0.975
1452,0.975
3882,0.975
3739,0.975
9902,0.25
1444,0.25
10138,0.975
4711,0.975
7391,0.25
2832,0.975
529,0.25
7517,0.975
8310,0.975
2273,0.25
2297,0.975
6673,0.25
5340,0.25
9964,0.25
6339,0.975
7671,0.975
9574,0.25
884,0.975
8222,0.25
1575,0.975
7132,0.685667
8037,0.975
7590,0.975
1319,0.975
8918,0.975
4358,0.975
2148,0.25
1277,0.25
79,0.975
1905,0.975
8984,0.25
2486,0.25
3985,0.975
4645,0.25
6709,0.25
11283,0.975
11214,0.25
8768,0.975
7305,0.975
826,0.975
12140,0.25
10772,0.975
1904,0.975
4720,0.975
12024,0.975
5324,0.975
3464,0.975
8718,0.25
10438,0.975
6221,0.975
328,0.975
6230,0.975
345,0.975
7595,0.975
11606,0.25
2766,0.975
6142,0.975
94,0.975
7164,0.25
3369,0.25
7410,0.975
6982,0.975
3829,0.975
4130,0.975
1448,0.25
216,0.975
1072,0.975
3848,0.975
4911,0.975
1398,0.25
11389,0.25
12430,0.975
10873,0.25
11490,0.975
2451,0.975
3035,0.25
10188,0.25
7556,0.25
8658,0.25
6042,0.975
8309,0.975
2887,0.25
4717,0.975
11157,0.975
7026,0.975
10935,0.975
5549,0.25
1209,0.25
1923,0.25
8085,0.25
6161,0.25
5262,0.25
4147,0.25
2939,0.975
47,0.25
4553,0.25
12153,0.975
10514,0.975
2319,0.975
3126,0.25
4298,0.25
404,0.25
4752,0.25
472,0.975
5237,0.975
12302,0.25
8679,0.25
17,0.975
451,0.25
1188,0.975
2957,0.25
10326,0.975
4852,0.975
6921,0.25
10158,0.25
11071,0.975
1270,0.25
4709,0.975
1836,0.25
373,0.975
4302,0.975
1721,0.25
841,0.25
9634,0.975
6285,0.975
2354,0.25
7290,0.25
1811,0.975
7476,0.25
3372,0.975
6214,0.975
10041,0.975
3764,0.25
11695,0.25
1748,0.25
10140,0.975
10858,0.975
3128,0.975
7492,0.975
6222,0.975
10162,0.975
7173,0.25
3325,0.975
3782,0.25
7904,0.25
8138,0.25
6853,0.975
10180,0.25
4007,0.25
9494,0.25
7468,0.975
11771,0.25
1190,0.975
337,0.975
7654,0.975
7735,0.975
10248,0.25
8544,0.975
2209,0.975
1075,0.975
10073,0.975
11491,0.25
3589,0.25
2318,0.25
7826,0.975
6279,0.975
1104,0.25
1118,0.25
6736,0.25
3366,0.975
2362,0.975
7281,0.25
5013,0.25
11821,0.975
10865,0.25
10398,0.25
551,0.25
10596,0.25
6750,0.25
6820,0.975
10423,0.25
1758,0.975
1467,0.25
10175,0.25
11216,0.25
10280,0.975
10992,0.25
11478,0.975
12494,0.975
192,0.25
8995,0.25
3475,0.25
3953,0.25
4148,0.25
7345,0.25
11744,0.25
3166,0.975
23,0.975
5910,0.25
9840,0.975
8739,0.975
5771,0.975
8111,0.25
71,0.975
532,0.25
3661,0.975
8347,0.975
5332,0.975
12264,0.975
3808,0.975
7994,0.25
8904,0.25
2926,0.975
2569,0.975
3851,0.25
9489,0.975
1463,0.25
6711,0.25
12124,0.25
8908,0.25
6532,0.975
2507,0.975
6313,0.975
8530,0.25
661,0.975
3982,0.25
11407,0.25
7746,0.25
2649,0.25
7518,0.975
6163,0.975
5258,0.975
2360,0.25
1196,0.25
3440,0.25
9124,0.25
9630,0.975
8152,0.25
5025,0.25
9298,0.975
8606,0.25
4690,0.25
7602,0.25
3267,0.25
11702,0.25
10090,0.25
1815,0.25
6397,0.975
1018,0.975
6105,0.975
4261,0.975
4566,0.975
10048,0.975
3405,0.25
11523,0.25
9383,0.25
2579,0.975
2082,0.975
2772,0.25
6743,0.25
5897,0.25
6592,0.975
3330,0.25
7117,0.975
11638,0.25
4299,0.975
10988,0.25
7239,0.25
6631,0.975
8348,0.25
3824,0.975
9843,0.975
9139,0.975
4649,0.975
7224,0.25
10320,0.975
3543,0.25
3085,0.975
6802,0.975
7797,0.975
4559,0.975
2856,0.975
6166,0.25
5167,0.25
7309,0.975
2197,0.975
11660,0.975
1315,0.975
7226,0.975
5152,0.25
3349,0.25
5012,0.25
12310,0.25
9310,0.975
11353,0.25
10015,0.975
2533,0.975
5884,0.975
147,0.975
1359,0.25
11964,0.975
1086,0.975
408,0.25
4346,0.25
3368,0.25
5658,0.975
4564,0.975
10433,0.975
4818,0.975
1532,0.25
10824,0.25
8868,0.975
7612,0.975
8386,0.25
312,0.25
3763,0.25
6675,0.975
3726,0.25
6132,0.25
8970,0.975
12128,0.25
5820,0.975
11986,0.975
3345,0.975
3671,0.25
5554,0.975
12290,0.975
11044,0.975
4466,0.975
8195,0.25
7956,0.975
7031,0.975
9961,0.25
2558,0.25
958,0.975
3023,0.25
8448,0.975
5320,0.975
3761,0.975
2267,0.975
4594,0.975
9333,0.975
1309,0.25
3902,0.25
5211,0.25
4245,0.975
11286,0.975
11592,0.25
8952,0.975
7427,0.975
1517,0.25
3803,0.975
10605,0.25
9519,0.25
3117,0.975
4413,0.975
9203,0.25
11593,0.975
509,0.975
6325,0.975
9463,0.25
677,0.25
9473,0.975
10806,0.975
10379,0.975
11830,0.25
5761,0.25
8114,0.975
11580,0.975
906,0.25
5966,0.975
10297,0.975
10680,0.975
6067,0.975
6855,0.25
11766,0.975
8993,0.975
7806,0.25
6677,0.25
8534,0.975
8773,0.25
2030,0.25
5283,0.975
8115,0.25
6842,0.975
6499,0.975
10019,0.25
1676,0.975
1027,0.25
5201,0.25
8428,0.25
2541,0.975
11526,0.975
3008,0.25
11318,0.25
6613,0.25
5911,0.975
10924,0.975
3875,0.975
2657,0.25
838,0.25
6619,0.975
10191,0.25
6454,0.25
7599,0.975
11146,0.975
4658,0.25
7699,0.25
1161,0.25
11307,0.975
1484,0.25
2526,0.25
4574,0.975
8046,0.25
9411,0.25
7103,0.25
11434,0.25
4591,0.25
2434,0.25
7711,0.975
983,0.975
6724,0.25
3033,0.25
967,0.25
6973,0.25
6172,0.25
10366,0.975
2517,0.25
12239,0.25
4620,0.25
7262,0.25
2757,0.975
2462,0.975
8549,0.25
4769,0.25
11779,0.25
3381,0.25
7941,0.975
5644,0.975
8346,0.975
6346,0.25
4951,0.25
6076,0.25
2243,0.25
5815,0.975
7678,0.975
205,0.25
3193,0.25
7085,0.975
2564,0.25
9371,0.25
881,0.25
12475,0.25
227,0.975
6883,0.975
2619,0.25
3198,0.975
7867,0.25
2187,0.25
7695,0.975
1157,0.975
9786,0.975
9895,0.975
10402,0.25
6512,0.975
6769,0.25
4477,0.25
2958,0.975
5016,0.975
11175,0.975
12421,0.975
305,0.25
9076,0.975
12270,0.975
3903,0.25
3892,0.25
6419,0.25
556,0.25
3415,0.25
1101,0.975
6821,0.25
2270,0.25
5546,0.25
4493,0.25
2016,0.25
11828,0.975
12156,0.975
5189,0.975
9328,0.25
1592,0.25
11970,0.975
12289,0.975
7752,0.975
7550,0.975
3996,0.975
6025,0.975
4681,0.25
11116,0.975
9610,0.25
12219,0.975
6002,0.25
8797,0.975
704,0.25
6520,0.25
10411,0.25
1395,0.975
2417,0.25
9762,0.25
11800,0.25
3101,0.975
6641,0.975
2944,0.25
366,0.975
4265,0.975
12260,0.975
4139,0.25
2655,0.25
756,0.25
6366,0.975
2568,0.975
8962,0.25
6611,0.975
7246,0.975
4602,0.975
6635,0.975
7561,0.25
11393,0.25
10300,0.975
2697,0.975
4074,0.25
2361,0.975
995,0.975
1857,0.25
1791,0.975
10746,0.25
3439,0.25
10768,0.975
24,0.975
5111,0.975
1430,0.975
9376,0.25
4742,0.25
12287,0.975
2494,0.975
10396,0.975
862,0.975
6251,0.25
811,0.25
3626,0.975
1708,0.975
9202,0.975
8853,0.25
1044,0.975
376,0.25
6663,0.975
615,0.25
7601,0.975
7640,0.25
4965,0.975
3702,0.25
10542,0.975
10560,0.25
12374,0.25
575,0.25
6062,0.25
2723,0.25
2620,0.25
5224,0.975
3945,0.975
6110,0.25
1877,0.975
166,0.25
9472,0.975
3295,0.3379632830619812
4861,0.975
5230,0.25
2743,0.975
371,0.975
3639,0.25
9273,0.975
1292,0.25
10818,0.25
12414,0.25
2443,0.25
2274,0.25
8685,0.25
4570,0.975
356,0.975
8734,0.25
5046,0.975
6795,0.25
1339,0.25
7018,0.975
9219,0.25
9948,0.25
6239,0.975
11477,0.25
9717,0.25
11926,0.975
3883,0.25
1711,0.975
5756,0.975
9755,0.25
4933,0.25
6517,0.975
3150,0.975
4235,0.975
10021,0.25
10093,0.25
10197,0.975
10036,0.975
9107,0.25
10407,0.25
1999,0.25
1887,0.25
4454,0.25
4857,0.975
6087,0.975
12203,0.25
11021,0.975
3598,0.975
1609,0.975
4515,0.975
10900,0.975
8044,0.25
5311,0.25
9131,0.25
1622,0.25
221,0.25
2580,0.25
12419,0.25
5833,0.975
448,0.25
148,0.25
1566,0.25
6556,0.975
6771,0.975
1080,0.975
8584,0.25
6951,0.25
1251,0.25
2249,0.975
11768,0.25
7843,0.975
7637,0.975
7983,0.25
5956,0.25
5246,0.25
4596,0.975
8474,0.975
1990,0.975
8339,0.975
8242,0.975
6866,0.975
3974,0.975
4603,0.975
6715,0.975
766,0.975
6875,0.975
7118,0.25
4796,0.25
12095,0.975
6405,0.25
7818,0.975
6615,0.975
3276,0.975
9686,0.975
8193,0.975
10494,0.975
9215,0.25
9963,0.25
11051,0.975
11770,0.975
8011,0.975
7198,0.975
7989,0.975
1295,0.25
7715,0.975
7412,0.975
9122,0.25
1562,0.975
223,0.975
11711,0.975
8184,0.25
1254,0.25
8575,0.25
314,0.25
10892,0.975
1338,0.25
5760,0.25
1348,0.25
9325,0.25
11253,0.975
6180,0.975
2933,0.25
3342,0.25
10172,0.975
3856,0.25
297,0.975
4418,0.25
6765,0.25
12481,0.25
621,0.25
12101,0.25
